data,model,method,K,criteria,Accuracy,Consistency
Word,MLP,permutation (MLP),25.0,RBO,0.2215862436732573,0.0630844668550867
Word,MLP,permutation (MLP),26.0,Jaccard,0.2215862436732573,0.059488973042720696
Word,MLP,permutation (MLP),26.0,RBO,0.2215862436732573,0.0648807315463851
Word,MLP,permutation (MLP),27.0,Jaccard,0.2215862436732573,0.06138824910465423
Word,MLP,permutation (MLP),27.0,RBO,0.2215862436732573,0.0666699329012524
Word,MLP,permutation (MLP),28.0,Jaccard,0.2215862436732573,0.062427337483328314
Word,MLP,permutation (MLP),28.0,RBO,0.2215862436732573,0.06840016648479258
Word,MLP,permutation (MLP),29.0,Jaccard,0.2215862436732573,0.0648780815292105
Word,MLP,permutation (MLP),29.0,RBO,0.2215862436732573,0.07015981788306196
Word,MLP,permutation (MLP),30.0,Jaccard,0.2215862436732573,0.06650466628443026
Word,MLP,permutation (MLP),30.0,RBO,0.2215862436732573,0.07189934418221272
Word,MLP,Shapley Value (MLP),1.0,Jaccard,0.2215862436732573,0.09555555555555556
Word,MLP,Shapley Value (MLP),1.0,RBO,0.2215862436732573,0.09555555555555556
Word,MLP,Shapley Value (MLP),2.0,Jaccard,0.2215862436732573,0.1415488215488231
Word,MLP,Shapley Value (MLP),2.0,RBO,0.2215862436732573,0.14878787878787877
Word,MLP,Shapley Value (MLP),3.0,Jaccard,0.2215862436732573,0.19325252525253414
Word,MLP,Shapley Value (MLP),3.0,RBO,0.2215862436732573,0.19575757575757416
Word,MLP,Shapley Value (MLP),4.0,Jaccard,0.2215862436732573,0.2585319865319783
Word,MLP,Shapley Value (MLP),4.0,RBO,0.2215862436732573,0.24305555555555652
Word,MLP,Shapley Value (MLP),5.0,Jaccard,0.2215862436732573,0.32324675324674185
Word,MLP,Shapley Value (MLP),5.0,RBO,0.2215862436732573,0.2881818181818219
Word,MLP,Shapley Value (MLP),6.0,Jaccard,0.2215862436732573,0.3836866500502822
Word,MLP,Shapley Value (MLP),6.0,RBO,0.2215862436732573,0.32994388327721674
Word,MLP,Shapley Value (MLP),7.0,Jaccard,0.2215862436732573,0.4503704567038216
Word,MLP,Shapley Value (MLP),7.0,RBO,0.2215862436732573,0.36956228956228987
Word,MLP,Shapley Value (MLP),8.0,Jaccard,0.2215862436732573,0.5157654646139479
Word,MLP,Shapley Value (MLP),8.0,RBO,0.2215862436732573,0.4068360690235715
Word,MLP,Shapley Value (MLP),9.0,Jaccard,0.2215862436732573,0.5830286279377231
Word,MLP,Shapley Value (MLP),9.0,RBO,0.2215862436732573,0.4421308766679131
Word,MLP,Shapley Value (MLP),10.0,Jaccard,0.2215862436732573,0.623912853502856
Word,MLP,Shapley Value (MLP),10.0,RBO,0.2215862436732573,0.47342485970819287
Word,MLP,Shapley Value (MLP),11.0,Jaccard,0.2215862436732573,0.6207998486625896
Word,MLP,Shapley Value (MLP),11.0,RBO,0.2215862436732573,0.49902301713183206
Word,MLP,Shapley Value (MLP),12.0,Jaccard,0.2215862436732573,0.6040120097767133
Word,MLP,Shapley Value (MLP),12.0,RBO,0.2215862436732573,0.5193794043124859
Word,MLP,Shapley Value (MLP),13.0,Jaccard,0.2215862436732573,0.5803364615061096
Word,MLP,Shapley Value (MLP),13.0,RBO,0.2215862436732573,0.5352289474748687
Word,MLP,Shapley Value (MLP),14.0,Jaccard,0.2215862436732573,0.5477680947091718
Word,MLP,Shapley Value (MLP),14.0,RBO,0.2215862436732573,0.5469746019172411
Word,MLP,Shapley Value (MLP),15.0,Jaccard,0.2215862436732573,0.5225436045073887
Word,MLP,Shapley Value (MLP),15.0,RBO,0.2215862436732573,0.5558025577490221
Word,MLP,Shapley Value (MLP),16.0,Jaccard,0.2215862436732573,0.5028785933812394
Word,MLP,Shapley Value (MLP),16.0,RBO,0.2215862436732573,0.5624932438493054
Word,MLP,Shapley Value (MLP),17.0,Jaccard,0.2215862436732573,0.4844084014347029
Word,MLP,Shapley Value (MLP),17.0,RBO,0.2215862436732573,0.5674530100441824
Word,MLP,Shapley Value (MLP),18.0,Jaccard,0.2215862436732573,0.4665248955941703
Word,MLP,Shapley Value (MLP),18.0,RBO,0.2215862436732573,0.5709802184274371
Word,MLP,Shapley Value (MLP),19.0,Jaccard,0.2215862436732573,0.4521157041513043
Word,MLP,Shapley Value (MLP),19.0,RBO,0.2215862436732573,0.5734605958621162
Word,MLP,Shapley Value (MLP),20.0,Jaccard,0.2215862436732573,0.4311773406054554
Word,MLP,Shapley Value (MLP),20.0,RBO,0.2215862436732573,0.5747092832407269
Word,MLP,Shapley Value (MLP),21.0,Jaccard,0.2215862436732573,0.41769989737954805
Word,MLP,Shapley Value (MLP),21.0,RBO,0.2215862436732573,0.5752168395324992
Word,MLP,Shapley Value (MLP),22.0,Jaccard,0.2215862436732573,0.4027153177627873
Word,MLP,Shapley Value (MLP),22.0,RBO,0.2215862436732573,0.5750039194953137
Word,MLP,Shapley Value (MLP),23.0,Jaccard,0.2215862436732573,0.3890391945014624
Word,MLP,Shapley Value (MLP),23.0,RBO,0.2215862436732573,0.5742064566878302
Word,MLP,Shapley Value (MLP),24.0,Jaccard,0.2215862436732573,0.37914790860561404
Word,MLP,Shapley Value (MLP),24.0,RBO,0.2215862436732573,0.5730544059532211
Word,MLP,Shapley Value (MLP),25.0,Jaccard,0.2215862436732573,0.36558620789417634
Word,MLP,Shapley Value (MLP),25.0,RBO,0.2215862436732573,0.5714228963817566
Word,MLP,Shapley Value (MLP),26.0,Jaccard,0.2215862436732573,0.35584984385395835
Word,MLP,Shapley Value (MLP),26.0,RBO,0.2215862436732573,0.5695204019808472
Word,MLP,Shapley Value (MLP),27.0,Jaccard,0.2215862436732573,0.3453778519667349
Word,MLP,Shapley Value (MLP),27.0,RBO,0.2215862436732573,0.5673399134952376
Word,MLP,Shapley Value (MLP),28.0,Jaccard,0.2215862436732573,0.33789649377565123
Word,MLP,Shapley Value (MLP),28.0,RBO,0.2215862436732573,0.5650199505982981
Word,MLP,Shapley Value (MLP),29.0,Jaccard,0.2215862436732573,0.3308618231920752
Word,MLP,Shapley Value (MLP),29.0,RBO,0.2215862436732573,0.5625926781332476
Word,MLP,Shapley Value (MLP),30.0,Jaccard,0.2215862436732573,0.32266257833039347
Word,MLP,Shapley Value (MLP),30.0,RBO,0.2215862436732573,0.5600189379081564
Word,MLP,Guided Backpropagation (MLP),1.0,Jaccard,0.2215862436732573,0.22141414141414142
Word,MLP,Guided Backpropagation (MLP),1.0,RBO,0.2215862436732573,0.22141414141414142
Word,MLP,Guided Backpropagation (MLP),2.0,Jaccard,0.2215862436732573,0.15218855218855432
Word,MLP,Guided Backpropagation (MLP),2.0,RBO,0.2215862436732573,0.21797979797979797
Word,MLP,Guided Backpropagation (MLP),3.0,Jaccard,0.2215862436732573,0.14905050505050843
Word,MLP,Guided Backpropagation (MLP),3.0,RBO,0.2215862436732573,0.22152637485970492
Word,MLP,Guided Backpropagation (MLP),4.0,Jaccard,0.2215862436732573,0.15852236652236762
Word,MLP,Guided Backpropagation (MLP),4.0,RBO,0.2215862436732573,0.22861952861953097
Word,MLP,Guided Backpropagation (MLP),5.0,Jaccard,0.2215862436732573,0.16731681898347955
Word,MLP,Guided Backpropagation (MLP),5.0,RBO,0.2215862436732573,0.2363824915824909
Word,MLP,Guided Backpropagation (MLP),6.0,Jaccard,0.2215862436732573,0.1772538370720272
Word,MLP,Guided Backpropagation (MLP),6.0,RBO,0.2215862436732573,0.24442087542087546
Word,MLP,Guided Backpropagation (MLP),7.0,Jaccard,0.2215862436732573,0.18718658221687842
Word,MLP,Guided Backpropagation (MLP),7.0,RBO,0.2215862436732573,0.2524720676149239
Word,MLP,Guided Backpropagation (MLP),8.0,Jaccard,0.2215862436732573,0.19379578446246157
Word,MLP,Guided Backpropagation (MLP),8.0,RBO,0.2215862436732573,0.2598492965367941
Word,MLP,Guided Backpropagation (MLP),9.0,Jaccard,0.2215862436732573,0.19996127016181064
Word,MLP,Guided Backpropagation (MLP),9.0,RBO,0.2215862436732573,0.2667122815456147
Word,MLP,Guided Backpropagation (MLP),10.0,Jaccard,0.2215862436732573,0.20742017613440308
Word,MLP,Guided Backpropagation (MLP),10.0,RBO,0.2215862436732573,0.27331378066378115
Word,MLP,Guided Backpropagation (MLP),11.0,Jaccard,0.2215862436732573,0.211404703655466
Word,MLP,Guided Backpropagation (MLP),11.0,RBO,0.2215862436732573,0.27922757086806704
Word,MLP,Guided Backpropagation (MLP),12.0,Jaccard,0.2215862436732573,0.21684811346354776
Word,MLP,Guided Backpropagation (MLP),12.0,RBO,0.2215862436732573,0.2848082138120014
Word,MLP,Guided Backpropagation (MLP),13.0,Jaccard,0.2215862436732573,0.21560245934163438
Word,MLP,Guided Backpropagation (MLP),13.0,RBO,0.2215862436732573,0.28943865005753056
Word,MLP,Guided Backpropagation (MLP),14.0,Jaccard,0.2215862436732573,0.21634869636791576
Word,MLP,Guided Backpropagation (MLP),14.0,RBO,0.2215862436732573,0.29352739624492924
Word,MLP,Guided Backpropagation (MLP),15.0,Jaccard,0.2215862436732573,0.21628435149406783
Word,MLP,Guided Backpropagation (MLP),15.0,RBO,0.2215862436732573,0.29707360574330294
Word,MLP,Guided Backpropagation (MLP),16.0,Jaccard,0.2215862436732573,0.21485759125756645
Word,MLP,Guided Backpropagation (MLP),16.0,RBO,0.2215862436732573,0.3000895230611142
Word,MLP,Guided Backpropagation (MLP),17.0,Jaccard,0.2215862436732573,0.2216780043655917
Word,MLP,Guided Backpropagation (MLP),17.0,RBO,0.2215862436732573,0.3032823276708145
Word,MLP,Guided Backpropagation (MLP),18.0,Jaccard,0.2215862436732573,0.22349775388934
Word,MLP,Guided Backpropagation (MLP),18.0,RBO,0.2215862436732573,0.3062855354302173
Word,MLP,Guided Backpropagation (MLP),19.0,Jaccard,0.2215862436732573,0.22715811236538458
Word,MLP,Guided Backpropagation (MLP),19.0,RBO,0.2215862436732573,0.3092474791851003
Word,MLP,Guided Backpropagation (MLP),20.0,Jaccard,0.2215862436732573,0.22624844367038474
Word,MLP,Guided Backpropagation (MLP),20.0,RBO,0.2215862436732573,0.31186540825614717
Word,MLP,Guided Backpropagation (MLP),21.0,Jaccard,0.2215862436732573,0.22501663432222807
Word,MLP,Guided Backpropagation (MLP),21.0,RBO,0.2215862436732573,0.3141717326391057
Word,MLP,Guided Backpropagation (MLP),22.0,Jaccard,0.2215862436732573,0.22778128440899473
Word,MLP,Guided Backpropagation (MLP),22.0,RBO,0.2215862436732573,0.31644475138674655
Word,MLP,Guided Backpropagation (MLP),23.0,Jaccard,0.2215862436732573,0.2285082508799105
Word,MLP,Guided Backpropagation (MLP),23.0,RBO,0.2215862436732573,0.3185740844354257
Word,MLP,Guided Backpropagation (MLP),24.0,Jaccard,0.2215862436732573,0.22709213347044244
Word,MLP,Guided Backpropagation (MLP),24.0,RBO,0.2215862436732573,0.3204706187960703
Word,MLP,Guided Backpropagation (MLP),25.0,Jaccard,0.2215862436732573,0.22584560115175095
Word,MLP,Guided Backpropagation (MLP),25.0,RBO,0.2215862436732573,0.3221639556603892
Word,MLP,Guided Backpropagation (MLP),26.0,Jaccard,0.2215862436732573,0.22679865896031828
Word,MLP,Guided Backpropagation (MLP),26.0,RBO,0.2215862436732573,0.3237820594517078
Word,MLP,Guided Backpropagation (MLP),27.0,Jaccard,0.2215862436732573,0.22610659572701103
Word,MLP,Guided Backpropagation (MLP),27.0,RBO,0.2215862436732573,0.3252539879975997
Word,MLP,Guided Backpropagation (MLP),28.0,Jaccard,0.2215862436732573,0.2254514662398032
Word,MLP,Guided Backpropagation (MLP),28.0,RBO,0.2215862436732573,0.3266005653176194
Word,MLP,Guided Backpropagation (MLP),29.0,Jaccard,0.2215862436732573,0.22450868146628544
Word,MLP,Guided Backpropagation (MLP),29.0,RBO,0.2215862436732573,0.3278216918861959
Word,MLP,Guided Backpropagation (MLP),30.0,Jaccard,0.2215862436732573,0.22364773423417747
Word,MLP,Guided Backpropagation (MLP),30.0,RBO,0.2215862436732573,0.32893448173016865
Word,MLP,Saliency Maps (MLP),1.0,Jaccard,0.2215862436732573,0.6587878787878788
Word,MLP,Saliency Maps (MLP),1.0,RBO,0.2215862436732573,0.6587878787878788
Word,MLP,Saliency Maps (MLP),2.0,Jaccard,0.2215862436732573,0.5425589225589321
Word,MLP,Saliency Maps (MLP),2.0,RBO,0.2215862436732573,0.6553535353535354
Word,MLP,Saliency Maps (MLP),3.0,Jaccard,0.2215862436732573,0.5167070707070702
Word,MLP,Saliency Maps (MLP),3.0,RBO,0.2215862436732573,0.652502805836126
Word,MLP,Saliency Maps (MLP),4.0,Jaccard,0.2215862436732573,0.46060606060603615
Word,MLP,Saliency Maps (MLP),4.0,RBO,0.2215862436732573,0.6412205387205268
Word,MLP,Saliency Maps (MLP),5.0,Jaccard,0.2215862436732573,0.3952372935706121
Word,MLP,Saliency Maps (MLP),5.0,RBO,0.2215862436732573,0.6228592592592617
Word,MLP,Saliency Maps (MLP),6.0,Jaccard,0.2215862436732573,0.3526852945034728
Word,MLP,Saliency Maps (MLP),6.0,RBO,0.2215862436732573,0.6036172839506156
Word,MLP,Saliency Maps (MLP),7.0,Jaccard,0.2215862436732573,0.3203727013727074
Word,MLP,Saliency Maps (MLP),7.0,RBO,0.2215862436732573,0.5850753796468046
Word,MLP,Saliency Maps (MLP),8.0,Jaccard,0.2215862436732573,0.3048533329745527
Word,MLP,Saliency Maps (MLP),8.0,RBO,0.2215862436732573,0.5690179773929782
Word,MLP,Saliency Maps (MLP),9.0,Jaccard,0.2215862436732573,0.2847877096165948
Word,MLP,Saliency Maps (MLP),9.0,RBO,0.2215862436732573,0.5540416688935176
Word,MLP,Saliency Maps (MLP),10.0,Jaccard,0.2215862436732573,0.2699962179012706
Word,MLP,Saliency Maps (MLP),10.0,RBO,0.2215862436732573,0.540318310084977
Word,MLP,Saliency Maps (MLP),11.0,Jaccard,0.2215862436732573,0.26421912897711003
Word,MLP,Saliency Maps (MLP),11.0,RBO,0.2215862436732573,0.5284670170152265
Word,MLP,Saliency Maps (MLP),12.0,Jaccard,0.2215862436732573,0.26067095578137994
Word,MLP,Saliency Maps (MLP),12.0,RBO,0.2215862436732573,0.5182342156534072
Word,MLP,Saliency Maps (MLP),13.0,Jaccard,0.2215862436732573,0.2552312125743644
Word,MLP,Saliency Maps (MLP),13.0,RBO,0.2215862436732573,0.5090603805242491
Word,MLP,Saliency Maps (MLP),14.0,Jaccard,0.2215862436732573,0.25709380877521887
Word,MLP,Saliency Maps (MLP),14.0,RBO,0.2215862436732573,0.5013610562917915
Word,MLP,Saliency Maps (MLP),15.0,Jaccard,0.2215862436732573,0.2544123765434644
Word,MLP,Saliency Maps (MLP),15.0,RBO,0.2215862436732573,0.49448782762318155
Word,MLP,Saliency Maps (MLP),16.0,Jaccard,0.2215862436732573,0.25253876384814233
Word,MLP,Saliency Maps (MLP),16.0,RBO,0.2215862436732573,0.48833612627552
Word,MLP,Saliency Maps (MLP),17.0,Jaccard,0.2215862436732573,0.2489971400146345
Word,MLP,Saliency Maps (MLP),17.0,RBO,0.2215862436732573,0.48264916320111984
Word,MLP,Saliency Maps (MLP),18.0,Jaccard,0.2215862436732573,0.2445312421854147
Word,MLP,Saliency Maps (MLP),18.0,RBO,0.2215862436732573,0.47730869653369185
Word,MLP,Saliency Maps (MLP),19.0,Jaccard,0.2215862436732573,0.2435214204362413
Word,MLP,Saliency Maps (MLP),19.0,RBO,0.2215862436732573,0.4724720290785343
Word,MLP,Saliency Maps (MLP),20.0,Jaccard,0.2215862436732573,0.2446883661231001
Word,MLP,Saliency Maps (MLP),20.0,RBO,0.2215862436732573,0.46819994277612165
Word,MLP,Saliency Maps (MLP),21.0,Jaccard,0.2215862436732573,0.244770129547502
Word,MLP,Saliency Maps (MLP),21.0,RBO,0.2215862436732573,0.4643554277613141
Word,MLP,Saliency Maps (MLP),22.0,Jaccard,0.2215862436732573,0.24382153582666122
Word,MLP,Saliency Maps (MLP),22.0,RBO,0.2215862436732573,0.4608065897601404
Word,MLP,Saliency Maps (MLP),23.0,Jaccard,0.2215862436732573,0.2393438480722018
Word,MLP,Saliency Maps (MLP),23.0,RBO,0.2215862436732573,0.45732457481133504
Word,MLP,Saliency Maps (MLP),24.0,Jaccard,0.2215862436732573,0.23676464990438917
Word,MLP,Saliency Maps (MLP),24.0,RBO,0.2215862436732573,0.45400381180362487
Word,MLP,Saliency Maps (MLP),25.0,Jaccard,0.2215862436732573,0.23618419551309386
Word,MLP,Saliency Maps (MLP),25.0,RBO,0.2215862436732573,0.4509285886244101
Word,MLP,Saliency Maps (MLP),26.0,Jaccard,0.2215862436732573,0.2357886090093202
Word,MLP,Saliency Maps (MLP),26.0,RBO,0.2215862436732573,0.44807056777808796
Word,MLP,Saliency Maps (MLP),27.0,Jaccard,0.2215862436732573,0.23664979122100158
Word,MLP,Saliency Maps (MLP),27.0,RBO,0.2215862436732573,0.44547184214492813
Word,MLP,Saliency Maps (MLP),28.0,Jaccard,0.2215862436732573,0.23404355764706933
Word,MLP,Saliency Maps (MLP),28.0,RBO,0.2215862436732573,0.4429410759829795
Word,MLP,Saliency Maps (MLP),29.0,Jaccard,0.2215862436732573,0.2330019890857213
Word,MLP,Saliency Maps (MLP),29.0,RBO,0.2215862436732573,0.44054561328048397
Word,MLP,Saliency Maps (MLP),30.0,Jaccard,0.2215862436732573,0.2306487943602804
Word,MLP,Saliency Maps (MLP),30.0,RBO,0.2215862436732573,0.43821339699043815
Word,MLP,Occlusion (MLP),1.0,Jaccard,0.2215862436732573,0.10262626262626262
Word,MLP,Occlusion (MLP),1.0,RBO,0.2215862436732573,0.10262626262626262
Word,MLP,Occlusion (MLP),2.0,Jaccard,0.2215862436732573,0.13037037037037083
Word,MLP,Occlusion (MLP),2.0,RBO,0.2215862436732573,0.1440909090909091
Word,MLP,Occlusion (MLP),3.0,Jaccard,0.2215862436732573,0.16638383838384474
Word,MLP,Occlusion (MLP),3.0,RBO,0.2215862436732573,0.18057239057238866
Word,MLP,Occlusion (MLP),4.0,Jaccard,0.2215862436732573,0.22045406445406307
Word,MLP,Occlusion (MLP),4.0,RBO,0.2215862436732573,0.2190277777777807
Word,MLP,Occlusion (MLP),5.0,Jaccard,0.2215862436732573,0.2715672599005846
Word,MLP,Occlusion (MLP),5.0,RBO,0.2215862436732573,0.25623232323232353
Word,MLP,Occlusion (MLP),6.0,Jaccard,0.2215862436732573,0.3249460842188116
Word,MLP,Occlusion (MLP),6.0,RBO,0.2215862436732573,0.2920847362514016
Word,MLP,Occlusion (MLP),7.0,Jaccard,0.2215862436732573,0.38093497523802455
Word,MLP,Occlusion (MLP),7.0,RBO,0.2215862436732573,0.3267013674156532
Word,MLP,Occlusion (MLP),8.0,Jaccard,0.2215862436732573,0.43303046224258523
Word,MLP,Occlusion (MLP),8.0,RBO,0.2215862436732573,0.35932013588263706
Word,MLP,Occlusion (MLP),9.0,Jaccard,0.2215862436732573,0.47503719245698506
Word,MLP,Occlusion (MLP),9.0,RBO,0.2215862436732573,0.3891076104964993
Word,MLP,Occlusion (MLP),10.0,Jaccard,0.2215862436732573,0.50132210702431
Word,MLP,Occlusion (MLP),10.0,RBO,0.2215862436732573,0.41529381914382013
Word,MLP,Occlusion (MLP),11.0,Jaccard,0.2215862436732573,0.5096767697005048
Word,MLP,Occlusion (MLP),11.0,RBO,0.2215862436732573,0.437476391224325
Word,MLP,Occlusion (MLP),12.0,Jaccard,0.2215862436732573,0.5173333049454649
Word,MLP,Occlusion (MLP),12.0,RBO,0.2215862436732573,0.45658680418907516
Word,MLP,Occlusion (MLP),13.0,Jaccard,0.2215862436732573,0.5232558412799132
Word,MLP,Occlusion (MLP),13.0,RBO,0.2215862436732573,0.4732357064070344
Word,MLP,Occlusion (MLP),14.0,Jaccard,0.2215862436732573,0.5221803012111293
Word,MLP,Occlusion (MLP),14.0,RBO,0.2215862436732573,0.487603636262727
Word,MLP,Occlusion (MLP),15.0,Jaccard,0.2215862436732573,0.5005173738166967
Word,MLP,Occlusion (MLP),15.0,RBO,0.2215862436732573,0.49882467330649105
Word,MLP,Occlusion (MLP),16.0,Jaccard,0.2215862436732573,0.4820055936788577
Word,MLP,Occlusion (MLP),16.0,RBO,0.2215862436732573,0.5077207322349347
Word,MLP,Occlusion (MLP),17.0,Jaccard,0.2215862436732573,0.4672889728069854
Word,MLP,Occlusion (MLP),17.0,RBO,0.2215862436732573,0.5148426786069131
Word,MLP,Occlusion (MLP),18.0,Jaccard,0.2215862436732573,0.4459726527518917
Word,MLP,Occlusion (MLP),18.0,RBO,0.2215862436732573,0.5201279494237999
Word,MLP,Occlusion (MLP),19.0,Jaccard,0.2215862436732573,0.43241708084496233
Word,MLP,Occlusion (MLP),19.0,RBO,0.2215862436732573,0.5242214978480388
Word,MLP,Occlusion (MLP),20.0,Jaccard,0.2215862436732573,0.4150174508698347
Word,MLP,Occlusion (MLP),20.0,RBO,0.2215862436732573,0.527073554268766
Word,MLP,Occlusion (MLP),21.0,Jaccard,0.2215862436732573,0.40279158371388507
Word,MLP,Occlusion (MLP),21.0,RBO,0.2215862436732573,0.5290826264114008
Word,MLP,Occlusion (MLP),22.0,Jaccard,0.2215862436732573,0.3930169258359593
Word,MLP,Occlusion (MLP),22.0,RBO,0.2215862436732573,0.530471265690055
Word,MLP,Occlusion (MLP),23.0,Jaccard,0.2215862436732573,0.38071973704862727
Word,MLP,Occlusion (MLP),23.0,RBO,0.2215862436732573,0.5312002364567732
Word,MLP,Occlusion (MLP),24.0,Jaccard,0.2215862436732573,0.36817909928844844
Word,MLP,Occlusion (MLP),24.0,RBO,0.2215862436732573,0.531326994281173
Word,MLP,Occlusion (MLP),25.0,Jaccard,0.2215862436732573,0.3581356088613812
Word,MLP,Occlusion (MLP),25.0,RBO,0.2215862436732573,0.5310154902675025
Word,MLP,Occlusion (MLP),26.0,Jaccard,0.2215862436732573,0.3486727179419048
Word,MLP,Occlusion (MLP),26.0,RBO,0.2215862436732573,0.5303422807769059
Word,MLP,Occlusion (MLP),27.0,Jaccard,0.2215862436732573,0.33638641654316953
Word,MLP,Occlusion (MLP),27.0,RBO,0.2215862436732573,0.5292226493942661
Word,MLP,Occlusion (MLP),28.0,Jaccard,0.2215862436732573,0.32798143875946495
Word,MLP,Occlusion (MLP),28.0,RBO,0.2215862436732573,0.5278494121220424
Word,MLP,Occlusion (MLP),29.0,Jaccard,0.2215862436732573,0.31929906031041766
Word,MLP,Occlusion (MLP),29.0,RBO,0.2215862436732573,0.5262345036772803
Word,MLP,Occlusion (MLP),30.0,Jaccard,0.2215862436732573,0.312812665804433
Word,MLP,Occlusion (MLP),30.0,RBO,0.2215862436732573,0.5244828036108194
Word,Ridge,permutation (Ridge),1.0,Jaccard,0.722841617682945,0.518540089303048
Word,Ridge,permutation (Ridge),1.0,RBO,0.722841617682945,0.518540089303048
Word,Ridge,permutation (Ridge),2.0,Jaccard,0.722841617682945,0.7543519057788257
Word,Ridge,permutation (Ridge),2.0,RBO,0.722841617682945,0.6671520093185789
Word,Ridge,permutation (Ridge),3.0,Jaccard,0.722841617682945,0.43774024461270145
Word,Ridge,permutation (Ridge),3.0,RBO,0.722841617682945,0.639271770314281
Word,Ridge,permutation (Ridge),4.0,Jaccard,0.722841617682945,0.3354300135895725
Word,Ridge,permutation (Ridge),4.0,RBO,0.722841617682945,0.6002070795314686
Word,Ridge,permutation (Ridge),5.0,Jaccard,0.722841617682945,0.3005364962266421
Word,Ridge,permutation (Ridge),5.0,RBO,0.722841617682945,0.5692901054811229
Word,Ridge,permutation (Ridge),6.0,Jaccard,0.722841617682945,0.2856241086293542
Word,Ridge,permutation (Ridge),6.0,RBO,0.722841617682945,0.5459641062145596
Word,Ridge,permutation (Ridge),7.0,Jaccard,0.722841617682945,0.2788878887888797
Word,Ridge,permutation (Ridge),7.0,RBO,0.722841617682945,0.5284052895085405
Word,Ridge,permutation (Ridge),8.0,Jaccard,0.722841617682945,0.2634097023147777
Word,Ridge,permutation (Ridge),8.0,RBO,0.722841617682945,0.5130577684869364
Word,Ridge,permutation (Ridge),9.0,Jaccard,0.722841617682945,0.2567706378037391
Word,Ridge,permutation (Ridge),9.0,RBO,0.722841617682945,0.5002930288360304
Word,Ridge,permutation (Ridge),10.0,Jaccard,0.722841617682945,0.2495225530913048
Word,Ridge,permutation (Ridge),10.0,RBO,0.722841617682945,0.48927362694252824
Word,Ridge,permutation (Ridge),11.0,Jaccard,0.722841617682945,0.2457750662817827
Word,Ridge,permutation (Ridge),11.0,RBO,0.722841617682945,0.47990252997797817
Word,Ridge,permutation (Ridge),12.0,Jaccard,0.722841617682945,0.23476758247161508
Word,Ridge,permutation (Ridge),12.0,RBO,0.722841617682945,0.4709941529867266
Word,Ridge,permutation (Ridge),13.0,Jaccard,0.722841617682945,0.22980782225440505
Word,Ridge,permutation (Ridge),13.0,RBO,0.722841617682945,0.4630056065374815
Word,Ridge,permutation (Ridge),14.0,Jaccard,0.722841617682945,0.22543303240980087
Word,Ridge,permutation (Ridge),14.0,RBO,0.722841617682945,0.4557807499514382
Word,Ridge,permutation (Ridge),15.0,Jaccard,0.722841617682945,0.22265048739362034
Word,Ridge,permutation (Ridge),15.0,RBO,0.722841617682945,0.4492966587113361
Word,Ridge,permutation (Ridge),16.0,Jaccard,0.722841617682945,0.21985492095448947
Word,Ridge,permutation (Ridge),16.0,RBO,0.722841617682945,0.4434170104752893
Word,Ridge,permutation (Ridge),17.0,Jaccard,0.722841617682945,0.22118587233803202
Word,Ridge,permutation (Ridge),17.0,RBO,0.722841617682945,0.43835016931615417
Word,Ridge,permutation (Ridge),18.0,Jaccard,0.722841617682945,0.22028624104785002
Word,Ridge,permutation (Ridge),18.0,RBO,0.722841617682945,0.4338005607068631
Word,Ridge,permutation (Ridge),19.0,Jaccard,0.722841617682945,0.21806341436656065
Word,Ridge,permutation (Ridge),19.0,RBO,0.722841617682945,0.4295749190861252
Word,Ridge,permutation (Ridge),20.0,Jaccard,0.722841617682945,0.2171177435206482
Word,Ridge,permutation (Ridge),20.0,RBO,0.722841617682945,0.4257233329066198
Word,Ridge,permutation (Ridge),21.0,Jaccard,0.722841617682945,0.21631932738169232
Word,Ridge,permutation (Ridge),21.0,RBO,0.722841617682945,0.4221945644602562
Word,Ridge,permutation (Ridge),22.0,Jaccard,0.722841617682945,0.21485837010197814
Word,Ridge,permutation (Ridge),22.0,RBO,0.722841617682945,0.41890108039242646
Word,Ridge,permutation (Ridge),23.0,Jaccard,0.722841617682945,0.21398035785002953
Word,Ridge,permutation (Ridge),23.0,RBO,0.722841617682945,0.4158479291525598
Word,Ridge,permutation (Ridge),24.0,Jaccard,0.722841617682945,0.21322988430478604
Word,Ridge,permutation (Ridge),24.0,RBO,0.722841617682945,0.41300874730762704
Word,Ridge,permutation (Ridge),25.0,Jaccard,0.722841617682945,0.21047782118368424
Word,Ridge,permutation (Ridge),25.0,RBO,0.722841617682945,0.41025349157179586
Word,Ridge,permutation (Ridge),26.0,Jaccard,0.722841617682945,0.20994019909675488
Word,Ridge,permutation (Ridge),26.0,RBO,0.722841617682945,0.4076890417687921
Word,Ridge,permutation (Ridge),27.0,Jaccard,0.722841617682945,0.21041432068527194
Word,Ridge,permutation (Ridge),27.0,RBO,0.722841617682945,0.40534177587582987
Word,Ridge,permutation (Ridge),28.0,Jaccard,0.722841617682945,0.20975732697022778
Word,Ridge,permutation (Ridge),28.0,RBO,0.722841617682945,0.4031355385167735
Word,Ridge,permutation (Ridge),29.0,Jaccard,0.722841617682945,0.2087082743229683
Word,Ridge,permutation (Ridge),29.0,RBO,0.722841617682945,0.4010335065393068
Word,Ridge,permutation (Ridge),30.0,Jaccard,0.722841617682945,0.20813935504007264
