data,model,method,K,criteria,Accuracy,Consistency
Amphibians,MLP,Guided Backpropagation (MLP),20.0,Jaccard,0.566666669845581,0.938143338143316
Amphibians,MLP,Guided Backpropagation (MLP),20.0,Kendall,0.566666669845581,0.5021105794789998
Amphibians,MLP,Guided Backpropagation (MLP),20.0,RBO,0.566666669845581,0.5798112033199656
Amphibians,MLP,Guided Backpropagation (MLP),21.0,Jaccard,0.566666669845581,1.0
Amphibians,MLP,Guided Backpropagation (MLP),21.0,Kendall,0.566666669845581,0.5033073593073598
Amphibians,MLP,Guided Backpropagation (MLP),21.0,RBO,0.566666669845581,0.5998201936380628
Amphibians,MLP,Guided Backpropagation (MLP),22.0,Jaccard,0.566666669845581,1.0
Amphibians,MLP,Guided Backpropagation (MLP),22.0,Kendall,0.566666669845581,0.5033073593073598
Amphibians,MLP,Guided Backpropagation (MLP),22.0,RBO,0.566666669845581,0.5998201936380628
Amphibians,MLP,Guided Backpropagation (MLP),23.0,Jaccard,0.566666669845581,1.0
Amphibians,MLP,Guided Backpropagation (MLP),23.0,Kendall,0.566666669845581,0.5033073593073598
Amphibians,MLP,Guided Backpropagation (MLP),23.0,RBO,0.566666669845581,0.5998201936380628
Amphibians,MLP,Guided Backpropagation (MLP),24.0,Jaccard,0.566666669845581,1.0
Amphibians,MLP,Guided Backpropagation (MLP),24.0,Kendall,0.566666669845581,0.5033073593073598
Amphibians,MLP,Guided Backpropagation (MLP),24.0,RBO,0.566666669845581,0.5998201936380628
Amphibians,MLP,Guided Backpropagation (MLP),25.0,Jaccard,0.566666669845581,1.0
Amphibians,MLP,Guided Backpropagation (MLP),25.0,Kendall,0.566666669845581,0.5033073593073598
Amphibians,MLP,Guided Backpropagation (MLP),25.0,RBO,0.566666669845581,0.5998201936380628
Amphibians,MLP,Guided Backpropagation (MLP),26.0,Jaccard,0.566666669845581,1.0
Amphibians,MLP,Guided Backpropagation (MLP),26.0,Kendall,0.566666669845581,0.5033073593073598
Amphibians,MLP,Guided Backpropagation (MLP),26.0,RBO,0.566666669845581,0.5998201936380628
Amphibians,MLP,Guided Backpropagation (MLP),27.0,Jaccard,0.566666669845581,1.0
Amphibians,MLP,Guided Backpropagation (MLP),27.0,Kendall,0.566666669845581,0.5033073593073598
Amphibians,MLP,Guided Backpropagation (MLP),27.0,RBO,0.566666669845581,0.5998201936380628
Amphibians,MLP,Guided Backpropagation (MLP),28.0,Jaccard,0.566666669845581,1.0
Amphibians,MLP,Guided Backpropagation (MLP),28.0,Kendall,0.566666669845581,0.5033073593073598
Amphibians,MLP,Guided Backpropagation (MLP),28.0,RBO,0.566666669845581,0.5998201936380628
Amphibians,MLP,Guided Backpropagation (MLP),29.0,Jaccard,0.566666669845581,1.0
Amphibians,MLP,Guided Backpropagation (MLP),29.0,Kendall,0.566666669845581,0.5033073593073598
Amphibians,MLP,Guided Backpropagation (MLP),29.0,RBO,0.566666669845581,0.5998201936380628
Amphibians,MLP,Guided Backpropagation (MLP),30.0,Jaccard,0.566666669845581,1.0
Amphibians,MLP,Guided Backpropagation (MLP),30.0,Kendall,0.566666669845581,0.5033073593073598
Amphibians,MLP,Guided Backpropagation (MLP),30.0,RBO,0.566666669845581,0.5998201936380628
Amphibians,MLP,Permutation (MLP),1.0,Jaccard,0.566666669845581,0.0604040404040404
Amphibians,MLP,Permutation (MLP),1.0,Kendall,0.566666669845581,1.0
Amphibians,MLP,Permutation (MLP),1.0,RBO,0.566666669845581,0.0604040404040404
Amphibians,MLP,Permutation (MLP),2.0,Jaccard,0.566666669845581,0.07979797979797883
Amphibians,MLP,Permutation (MLP),2.0,Kendall,0.566666669845581,0.5113131313131313
Amphibians,MLP,Permutation (MLP),2.0,RBO,0.566666669845581,0.08833333333333332
Amphibians,MLP,Permutation (MLP),3.0,Jaccard,0.566666669845581,0.1117373737373722
Amphibians,MLP,Permutation (MLP),3.0,Kendall,0.566666669845581,0.5031649831649841
Amphibians,MLP,Permutation (MLP),3.0,RBO,0.566666669845581,0.11734006734006433
Amphibians,MLP,Permutation (MLP),4.0,Jaccard,0.566666669845581,0.14135834535834582
Amphibians,MLP,Permutation (MLP),4.0,Kendall,0.566666669845581,0.5024915824915848
Amphibians,MLP,Permutation (MLP),4.0,RBO,0.566666669845581,0.144469696969699
Amphibians,MLP,Permutation (MLP),5.0,Jaccard,0.566666669845581,0.1727689594356201
Amphibians,MLP,Permutation (MLP),5.0,Kendall,0.566666669845581,0.5012929292929295
Amphibians,MLP,Permutation (MLP),5.0,RBO,0.566666669845581,0.17078383838383762
Amphibians,MLP,Permutation (MLP),6.0,Jaccard,0.566666669845581,0.2091536140627187
Amphibians,MLP,Permutation (MLP),6.0,Kendall,0.566666669845581,0.4999461279461295
Amphibians,MLP,Permutation (MLP),6.0,RBO,0.566666669845581,0.19726374859708384
Amphibians,MLP,Permutation (MLP),7.0,Jaccard,0.566666669845581,0.2454312275827385
Amphibians,MLP,Permutation (MLP),7.0,Kendall,0.566666669845581,0.5003848003848018
Amphibians,MLP,Permutation (MLP),7.0,RBO,0.566666669845581,0.223401910259052
Amphibians,MLP,Permutation (MLP),8.0,Jaccard,0.566666669845581,0.2785742921500587
Amphibians,MLP,Permutation (MLP),8.0,Kendall,0.566666669845581,0.5006854256854247
Amphibians,MLP,Permutation (MLP),8.0,RBO,0.566666669845581,0.248434373496872
Amphibians,MLP,Permutation (MLP),9.0,Jaccard,0.566666669845581,0.32175935116577675
Amphibians,MLP,Permutation (MLP),9.0,Kendall,0.566666669845581,0.4999999999999987
Amphibians,MLP,Permutation (MLP),9.0,RBO,0.566666669845581,0.27378977606755384
Amphibians,MLP,Permutation (MLP),10.0,Jaccard,0.566666669845581,0.3653533397139526
Amphibians,MLP,Permutation (MLP),10.0,Kendall,0.566666669845581,0.5007856341189669
Amphibians,MLP,Permutation (MLP),10.0,RBO,0.566666669845581,0.2990269600769597
Amphibians,MLP,Permutation (MLP),11.0,Jaccard,0.566666669845581,0.4117906014407595
Amphibians,MLP,Permutation (MLP),11.0,Kendall,0.566666669845581,0.5023617998163459
Amphibians,MLP,Permutation (MLP),11.0,RBO,0.566666669845581,0.32418094959830546
Amphibians,MLP,Permutation (MLP),12.0,Jaccard,0.566666669845581,0.4607819347262125
Amphibians,MLP,Permutation (MLP),12.0,Kendall,0.566666669845581,0.5016100397918587
Amphibians,MLP,Permutation (MLP),12.0,RBO,0.566666669845581,0.3491930870756632
Amphibians,MLP,Permutation (MLP),13.0,Jaccard,0.566666669845581,0.5062878030886089
Amphibians,MLP,Permutation (MLP),13.0,Kendall,0.566666669845581,0.5013675213675213
Amphibians,MLP,Permutation (MLP),13.0,RBO,0.566666669845581,0.3736224993602614
Amphibians,MLP,Permutation (MLP),14.0,Jaccard,0.566666669845581,0.5582250436946155
Amphibians,MLP,Permutation (MLP),14.0,Kendall,0.566666669845581,0.5009679209679219
Amphibians,MLP,Permutation (MLP),14.0,RBO,0.566666669845581,0.3977999481278693
Amphibians,MLP,Permutation (MLP),15.0,Jaccard,0.566666669845581,0.6048351270332926
Amphibians,MLP,Permutation (MLP),15.0,Kendall,0.566666669845581,0.5018797498797491
Amphibians,MLP,Permutation (MLP),15.0,RBO,0.566666669845581,0.4212965621359558
Amphibians,MLP,Permutation (MLP),16.0,Jaccard,0.566666669845581,0.6551160749963709
Amphibians,MLP,Permutation (MLP),16.0,Kendall,0.566666669845581,0.5017239057239049
Amphibians,MLP,Permutation (MLP),16.0,RBO,0.566666669845581,0.4442797631135688
Amphibians,MLP,Permutation (MLP),17.0,Jaccard,0.566666669845581,0.7108178020809426
Amphibians,MLP,Permutation (MLP),17.0,Kendall,0.566666669845581,0.5014230540701109
Amphibians,MLP,Permutation (MLP),17.0,RBO,0.566666669845581,0.4669136157814209
Amphibians,MLP,Permutation (MLP),18.0,Jaccard,0.566666669845581,0.7693126756285164
Amphibians,MLP,Permutation (MLP),18.0,Kendall,0.566666669845581,0.501309830329438
Amphibians,MLP,Permutation (MLP),18.0,RBO,0.566666669845581,0.4892193875945351
Amphibians,MLP,Permutation (MLP),19.0,Jaccard,0.566666669845581,0.839014911014953
Amphibians,MLP,Permutation (MLP),19.0,Kendall,0.566666669845581,0.5012050327839811
Amphibians,MLP,Permutation (MLP),19.0,RBO,0.566666669845581,0.5114611495894061
Amphibians,MLP,Permutation (MLP),20.0,Jaccard,0.566666669845581,0.9166522366522156
Amphibians,MLP,Permutation (MLP),20.0,Kendall,0.566666669845581,0.5008750664540131
Amphibians,MLP,Permutation (MLP),20.0,RBO,0.566666669845581,0.5337002133220565
Amphibians,MLP,Permutation (MLP),21.0,Jaccard,0.566666669845581,1.0
Amphibians,MLP,Permutation (MLP),21.0,Kendall,0.566666669845581,0.5007696007695994
Amphibians,MLP,Permutation (MLP),21.0,RBO,0.566666669845581,0.5559049650686245
Amphibians,MLP,Permutation (MLP),22.0,Jaccard,0.566666669845581,1.0
Amphibians,MLP,Permutation (MLP),22.0,Kendall,0.566666669845581,0.5007696007695994
Amphibians,MLP,Permutation (MLP),22.0,RBO,0.566666669845581,0.5559049650686245
Amphibians,MLP,Permutation (MLP),23.0,Jaccard,0.566666669845581,1.0
Amphibians,MLP,Permutation (MLP),23.0,Kendall,0.566666669845581,0.5007696007695994
Amphibians,MLP,Permutation (MLP),23.0,RBO,0.566666669845581,0.5559049650686245
Amphibians,MLP,Permutation (MLP),24.0,Jaccard,0.566666669845581,1.0
Amphibians,MLP,Permutation (MLP),24.0,Kendall,0.566666669845581,0.5007696007695994
Amphibians,MLP,Permutation (MLP),24.0,RBO,0.566666669845581,0.5559049650686245
Amphibians,MLP,Permutation (MLP),25.0,Jaccard,0.566666669845581,1.0
Amphibians,MLP,Permutation (MLP),25.0,Kendall,0.566666669845581,0.5007696007695994
Amphibians,MLP,Permutation (MLP),25.0,RBO,0.566666669845581,0.5559049650686245
Amphibians,MLP,Permutation (MLP),26.0,Jaccard,0.566666669845581,1.0
Amphibians,MLP,Permutation (MLP),26.0,Kendall,0.566666669845581,0.5007696007695994
Amphibians,MLP,Permutation (MLP),26.0,RBO,0.566666669845581,0.5559049650686245
Amphibians,MLP,Permutation (MLP),27.0,Jaccard,0.566666669845581,1.0
Amphibians,MLP,Permutation (MLP),27.0,Kendall,0.566666669845581,0.5007696007695994
Amphibians,MLP,Permutation (MLP),27.0,RBO,0.566666669845581,0.5559049650686245
Amphibians,MLP,Permutation (MLP),28.0,Jaccard,0.566666669845581,1.0
Amphibians,MLP,Permutation (MLP),28.0,Kendall,0.566666669845581,0.5007696007695994
Amphibians,MLP,Permutation (MLP),28.0,RBO,0.566666669845581,0.5559049650686245
Amphibians,MLP,Permutation (MLP),29.0,Jaccard,0.566666669845581,1.0
Amphibians,MLP,Permutation (MLP),29.0,Kendall,0.566666669845581,0.5007696007695994
Amphibians,MLP,Permutation (MLP),29.0,RBO,0.566666669845581,0.5559049650686245
Amphibians,MLP,Permutation (MLP),30.0,Jaccard,0.566666669845581,1.0
Amphibians,MLP,Permutation (MLP),30.0,Kendall,0.566666669845581,0.5007696007695994
Amphibians,MLP,Permutation (MLP),30.0,RBO,0.566666669845581,0.5559049650686245
Amphibians,MLP,deepLIFT (MLP),1.0,Jaccard,0.566666669845581,0.058787878787878785
Amphibians,MLP,deepLIFT (MLP),1.0,Kendall,0.566666669845581,1.0
Amphibians,MLP,deepLIFT (MLP),1.0,RBO,0.566666669845581,0.058787878787878785
Amphibians,MLP,deepLIFT (MLP),2.0,Jaccard,0.566666669845581,0.08309764309764199
Amphibians,MLP,deepLIFT (MLP),2.0,Kendall,0.566666669845581,0.4967676767676768
Amphibians,MLP,deepLIFT (MLP),2.0,RBO,0.566666669845581,0.0902020202020202
Amphibians,MLP,deepLIFT (MLP),3.0,Jaccard,0.566666669845581,0.11082828282828099
Amphibians,MLP,deepLIFT (MLP),3.0,Kendall,0.566666669845581,0.4966329966329979
Amphibians,MLP,deepLIFT (MLP),3.0,RBO,0.566666669845581,0.1181593714927021
Amphibians,MLP,deepLIFT (MLP),4.0,Jaccard,0.566666669845581,0.14310726310726368
Amphibians,MLP,deepLIFT (MLP),4.0,Kendall,0.566666669845581,0.5006734006734017
Amphibians,MLP,deepLIFT (MLP),4.0,RBO,0.566666669845581,0.14585437710437912
Amphibians,MLP,deepLIFT (MLP),5.0,Jaccard,0.566666669845581,0.17599567099566482
Amphibians,MLP,deepLIFT (MLP),5.0,Kendall,0.566666669845581,0.5003636363636386
Amphibians,MLP,deepLIFT (MLP),5.0,RBO,0.566666669845581,0.17275622895622905
Amphibians,MLP,deepLIFT (MLP),6.0,Jaccard,0.566666669845581,0.2119503257685204
Amphibians,MLP,deepLIFT (MLP),6.0,Kendall,0.566666669845581,0.500350168350169
Amphibians,MLP,deepLIFT (MLP),6.0,RBO,0.566666669845581,0.199502244668913
Amphibians,MLP,deepLIFT (MLP),7.0,Jaccard,0.566666669845581,0.2486233508354685
Amphibians,MLP,deepLIFT (MLP),7.0,Kendall,0.566666669845581,0.5019143819143812
Amphibians,MLP,deepLIFT (MLP),7.0,RBO,0.566666669845581,0.2258524702810411
Amphibians,MLP,deepLIFT (MLP),8.0,Jaccard,0.566666669845581,0.2886724588542853
Amphibians,MLP,deepLIFT (MLP),8.0,Kendall,0.566666669845581,0.5018831168831168
Amphibians,MLP,deepLIFT (MLP),8.0,RBO,0.566666669845581,0.2520748256373238
Amphibians,MLP,deepLIFT (MLP),9.0,Jaccard,0.566666669845581,0.32834807705664154
Amphibians,MLP,deepLIFT (MLP),9.0,Kendall,0.566666669845581,0.5009315375982039
Amphibians,MLP,deepLIFT (MLP),9.0,RBO,0.566666669845581,0.27780388541499706
Amphibians,MLP,deepLIFT (MLP),10.0,Jaccard,0.566666669845581,0.3687532356764701
Amphibians,MLP,deepLIFT (MLP),10.0,Kendall,0.566666669845581,0.5028013468013458
Amphibians,MLP,deepLIFT (MLP),10.0,RBO,0.566666669845581,0.30298309283309266
Amphibians,MLP,deepLIFT (MLP),11.0,Jaccard,0.566666669845581,0.4118443366250425
Amphibians,MLP,deepLIFT (MLP),11.0,Kendall,0.566666669845581,0.5024536271809001
Amphibians,MLP,deepLIFT (MLP),11.0,RBO,0.566666669845581,0.32777075556827584
Amphibians,MLP,deepLIFT (MLP),12.0,Jaccard,0.566666669845581,0.4573429828971681
Amphibians,MLP,deepLIFT (MLP),12.0,Kendall,0.566666669845581,0.5023048668503212
Amphibians,MLP,deepLIFT (MLP),12.0,RBO,0.566666669845581,0.3522185910329841
Amphibians,MLP,deepLIFT (MLP),13.0,Jaccard,0.566666669845581,0.5097024567757087
Amphibians,MLP,deepLIFT (MLP),13.0,Kendall,0.566666669845581,0.5024682724682726
Amphibians,MLP,deepLIFT (MLP),13.0,RBO,0.566666669845581,0.3766471770912327
Amphibians,MLP,deepLIFT (MLP),14.0,Jaccard,0.566666669845581,0.5600314531625306
Amphibians,MLP,deepLIFT (MLP),14.0,Kendall,0.566666669845581,0.5037473637473633
Amphibians,MLP,deepLIFT (MLP),14.0,RBO,0.566666669845581,0.4007219561342943
Amphibians,MLP,deepLIFT (MLP),15.0,Jaccard,0.566666669845581,0.6117479267092468
Amphibians,MLP,deepLIFT (MLP),15.0,Kendall,0.566666669845581,0.5045560365560363
Amphibians,MLP,deepLIFT (MLP),15.0,RBO,0.566666669845581,0.4243829166344311
Amphibians,MLP,deepLIFT (MLP),16.0,Jaccard,0.566666669845581,0.6694202251519199
Amphibians,MLP,deepLIFT (MLP),16.0,Kendall,0.566666669845581,0.5043164983164989
Amphibians,MLP,deepLIFT (MLP),16.0,RBO,0.566666669845581,0.4478124250013472
Amphibians,MLP,deepLIFT (MLP),17.0,Jaccard,0.566666669845581,0.7302149312675303
Amphibians,MLP,deepLIFT (MLP),17.0,Kendall,0.566666669845581,0.504174093879977
Amphibians,MLP,deepLIFT (MLP),17.0,RBO,0.566666669845581,0.4710039138945245
Amphibians,MLP,deepLIFT (MLP),18.0,Jaccard,0.566666669845581,0.7912329308119396
Amphibians,MLP,deepLIFT (MLP),18.0,Kendall,0.566666669845581,0.5045989304812835
Amphibians,MLP,deepLIFT (MLP),18.0,RBO,0.566666669845581,0.4938400226811551
Amphibians,MLP,deepLIFT (MLP),19.0,Jaccard,0.566666669845581,0.8582741702742083
Amphibians,MLP,deepLIFT (MLP),19.0,Kendall,0.566666669845581,0.5041112883218144
Amphibians,MLP,deepLIFT (MLP),19.0,RBO,0.566666669845581,0.5164205906135733
Amphibians,MLP,deepLIFT (MLP),20.0,Jaccard,0.566666669845581,0.9268109668109502
Amphibians,MLP,deepLIFT (MLP),20.0,Kendall,0.566666669845581,0.5040223285486432
Amphibians,MLP,deepLIFT (MLP),20.0,RBO,0.566666669845581,0.5386783489616828
Amphibians,MLP,deepLIFT (MLP),21.0,Jaccard,0.566666669845581,1.0
Amphibians,MLP,deepLIFT (MLP),21.0,Kendall,0.566666669845581,0.5045098605098602
Amphibians,MLP,deepLIFT (MLP),21.0,RBO,0.566666669845581,0.5606460466301737
Amphibians,MLP,deepLIFT (MLP),22.0,Jaccard,0.566666669845581,1.0
Amphibians,MLP,deepLIFT (MLP),22.0,Kendall,0.566666669845581,0.5045098605098602
Amphibians,MLP,deepLIFT (MLP),22.0,RBO,0.566666669845581,0.5606460466301737
Amphibians,MLP,deepLIFT (MLP),23.0,Jaccard,0.566666669845581,1.0
Amphibians,MLP,deepLIFT (MLP),23.0,Kendall,0.566666669845581,0.5045098605098602
Amphibians,MLP,deepLIFT (MLP),23.0,RBO,0.566666669845581,0.5606460466301737
Amphibians,MLP,deepLIFT (MLP),24.0,Jaccard,0.566666669845581,1.0
Amphibians,MLP,deepLIFT (MLP),24.0,Kendall,0.566666669845581,0.5045098605098602
Amphibians,MLP,deepLIFT (MLP),24.0,RBO,0.566666669845581,0.5606460466301737
Amphibians,MLP,deepLIFT (MLP),25.0,Jaccard,0.566666669845581,1.0
Amphibians,MLP,deepLIFT (MLP),25.0,Kendall,0.566666669845581,0.5045098605098602
Amphibians,MLP,deepLIFT (MLP),25.0,RBO,0.566666669845581,0.5606460466301737
Amphibians,MLP,deepLIFT (MLP),26.0,Jaccard,0.566666669845581,1.0
Amphibians,MLP,deepLIFT (MLP),26.0,Kendall,0.566666669845581,0.5045098605098602
Amphibians,MLP,deepLIFT (MLP),26.0,RBO,0.566666669845581,0.5606460466301737
Amphibians,MLP,deepLIFT (MLP),27.0,Jaccard,0.566666669845581,1.0
Amphibians,MLP,deepLIFT (MLP),27.0,Kendall,0.566666669845581,0.5045098605098602
Amphibians,MLP,deepLIFT (MLP),27.0,RBO,0.566666669845581,0.5606460466301737
Amphibians,MLP,deepLIFT (MLP),28.0,Jaccard,0.566666669845581,1.0
Amphibians,MLP,deepLIFT (MLP),28.0,Kendall,0.566666669845581,0.5045098605098602
Amphibians,MLP,deepLIFT (MLP),28.0,RBO,0.566666669845581,0.5606460466301737
Amphibians,MLP,deepLIFT (MLP),29.0,Jaccard,0.566666669845581,1.0
Amphibians,MLP,deepLIFT (MLP),29.0,Kendall,0.566666669845581,0.5045098605098602
Amphibians,MLP,deepLIFT (MLP),29.0,RBO,0.566666669845581,0.5606460466301737
Amphibians,MLP,deepLIFT (MLP),30.0,Jaccard,0.566666669845581,1.0
Amphibians,MLP,deepLIFT (MLP),30.0,Kendall,0.566666669845581,0.5045098605098602
Amphibians,MLP,deepLIFT (MLP),30.0,RBO,0.566666669845581,0.5606460466301737
Amphibians,RF,RF,1.0,Jaccard,0.7477192982456137,0.2882828282828283
Amphibians,RF,RF,1.0,Kendall,0.7477192982456137,1.0
Amphibians,RF,RF,1.0,RBO,0.7477192982456137,0.2882828282828283
Amphibians,RF,RF,2.0,Jaccard,0.7477192982456137,0.33185185185184085
Amphibians,RF,RF,2.0,Kendall,0.7477192982456137,0.5022222222222222
Amphibians,RF,RF,2.0,RBO,0.7477192982456137,0.3591414141414141
Amphibians,RF,RF,3.0,Jaccard,0.7477192982456137,0.4194141414141511
Amphibians,RF,RF,3.0,Kendall,0.7477192982456137,0.5094949494949513
Amphibians,RF,RF,3.0,RBO,0.7477192982456137,0.4235802469135796
Amphibians,RF,RF,4.0,Jaccard,0.7477192982456137,0.5173641173640958
Amphibians,RF,RF,4.0,Kendall,0.7477192982456137,0.5068013468013476
Amphibians,RF,RF,4.0,RBO,0.7477192982456137,0.4820791245791296
Amphibians,RF,RF,5.0,Jaccard,0.7477192982456137,0.5759459676126274
Amphibians,RF,RF,5.0,Kendall,0.7477192982456137,0.5223232323232322
Amphibians,RF,RF,5.0,RBO,0.7477192982456137,0.52870976430977
Amphibians,RF,RF,6.0,Jaccard,0.7477192982456137,0.6203963443963624
Amphibians,RF,RF,6.0,Kendall,0.7477192982456137,0.5370909090909052
Amphibians,RF,RF,6.0,RBO,0.7477192982456137,0.5663546576879895
Amphibians,RF,RF,7.0,Jaccard,0.7477192982456137,0.6925432098765677
Amphibians,RF,RF,7.0,Kendall,0.7477192982456137,0.5424819624819657
Amphibians,RF,RF,7.0,RBO,0.7477192982456137,0.6013363567649285
Amphibians,RF,RF,8.0,Jaccard,0.7477192982456137,0.7897169676563823
Amphibians,RF,RF,8.0,Kendall,0.7477192982456137,0.5434848484848495
Amphibians,RF,RF,8.0,RBO,0.7477192982456137,0.6359546657046674
Amphibians,RF,RF,9.0,Jaccard,0.7477192982456137,0.8951551882461383
Amphibians,RF,RF,9.0,Kendall,0.7477192982456137,0.5545903479236796
Amphibians,RF,RF,9.0,RBO,0.7477192982456137,0.6698946074501622
Amphibians,RF,RF,10.0,Jaccard,0.7477192982456137,0.8679400061218623
Amphibians,RF,RF,10.0,Kendall,0.7477192982456137,0.6092704826038097
Amphibians,RF,RF,10.0,RBO,0.7477192982456137,0.6955415103415118
Amphibians,RF,RF,11.0,Jaccard,0.7477192982456137,0.8150915750915982
Amphibians,RF,RF,11.0,Kendall,0.7477192982456137,0.6330101010100775
Amphibians,RF,RF,11.0,RBO,0.7477192982456137,0.7136728481191305
Amphibians,RF,RF,12.0,Jaccard,0.7477192982456137,0.7974316794316789
Amphibians,RF,RF,12.0,Kendall,0.7477192982456137,0.6404836241199618
Amphibians,RF,RF,12.0,RBO,0.7477192982456137,0.7278855765446642
Amphibians,RF,RF,13.0,Jaccard,0.7477192982456137,0.8004248224541576
Amphibians,RF,RF,13.0,Kendall,0.7477192982456137,0.6429111629111658
Amphibians,RF,RF,13.0,RBO,0.7477192982456137,0.7400827711527033
Amphibians,RF,RF,14.0,Jaccard,0.7477192982456137,0.8311661715191268
Amphibians,RF,RF,14.0,Kendall,0.7477192982456137,0.6410300810300815
Amphibians,RF,RF,14.0,RBO,0.7477192982456137,0.7519094707601199
Amphibians,RF,RF,15.0,Jaccard,0.7477192982456137,0.8770603089720963
Amphibians,RF,RF,15.0,Kendall,0.7477192982456137,0.6372929292929311
Amphibians,RF,RF,15.0,RBO,0.7477192982456137,0.7639819482425538
Amphibians,RF,RF,16.0,Jaccard,0.7477192982456137,0.9114438502674359
Amphibians,RF,RF,16.0,Kendall,0.7477192982456137,0.6256077441077418
Amphibians,RF,RF,16.0,RBO,0.7477192982456137,0.7757785310228511
Amphibians,RF,RF,17.0,Jaccard,0.7477192982456137,0.9720763187429602
Amphibians,RF,RF,17.0,Kendall,0.7477192982456137,0.6153669043374924
Amphibians,RF,RF,17.0,RBO,0.7477192982456137,0.7880984335878956
Amphibians,RF,RF,18.0,Jaccard,0.7477192982456137,0.9958320042530544
Amphibians,RF,RF,18.0,Kendall,0.7477192982456137,0.6194586386743228
Amphibians,RF,RF,18.0,RBO,0.7477192982456137,0.7997485330811702
Amphibians,RF,RF,19.0,Jaccard,0.7477192982456137,0.9622626262626296
Amphibians,RF,RF,19.0,Kendall,0.7477192982456137,0.6428081989485549
Amphibians,RF,RF,19.0,RBO,0.7477192982456137,0.8092427273584171
Amphibians,RF,RF,20.0,Jaccard,0.7477192982456137,0.9612890812890648
Amphibians,RF,RF,20.0,Kendall,0.7477192982456137,0.6477990430622016
Amphibians,RF,RF,20.0,RBO,0.7477192982456137,0.8177644293743334
Amphibians,RF,RF,21.0,Jaccard,0.7477192982456137,1.0
Amphibians,RF,RF,21.0,Kendall,0.7477192982456137,0.6508831168831168
Amphibians,RF,RF,21.0,RBO,0.7477192982456137,0.8264423136898392
Amphibians,RF,RF,22.0,Jaccard,0.7477192982456137,1.0
Amphibians,RF,RF,22.0,Kendall,0.7477192982456137,0.6508831168831168
Amphibians,RF,RF,22.0,RBO,0.7477192982456137,0.8264423136898392
Amphibians,RF,RF,23.0,Jaccard,0.7477192982456137,1.0
Amphibians,RF,RF,23.0,Kendall,0.7477192982456137,0.6508831168831168
Amphibians,RF,RF,23.0,RBO,0.7477192982456137,0.8264423136898392
Amphibians,RF,RF,24.0,Jaccard,0.7477192982456137,1.0
Amphibians,RF,RF,24.0,Kendall,0.7477192982456137,0.6508831168831168
Amphibians,RF,RF,24.0,RBO,0.7477192982456137,0.8264423136898392
Amphibians,RF,RF,25.0,Jaccard,0.7477192982456137,1.0
Amphibians,RF,RF,25.0,Kendall,0.7477192982456137,0.6508831168831168
Amphibians,RF,RF,25.0,RBO,0.7477192982456137,0.8264423136898392
Amphibians,RF,RF,26.0,Jaccard,0.7477192982456137,1.0
Amphibians,RF,RF,26.0,Kendall,0.7477192982456137,0.6508831168831168
Amphibians,RF,RF,26.0,RBO,0.7477192982456137,0.8264423136898392
Amphibians,RF,RF,27.0,Jaccard,0.7477192982456137,1.0
Amphibians,RF,RF,27.0,Kendall,0.7477192982456137,0.6508831168831168
Amphibians,RF,RF,27.0,RBO,0.7477192982456137,0.8264423136898392
Amphibians,RF,RF,28.0,Jaccard,0.7477192982456137,1.0
Amphibians,RF,RF,28.0,Kendall,0.7477192982456137,0.6508831168831168
Amphibians,RF,RF,28.0,RBO,0.7477192982456137,0.8264423136898392
Amphibians,RF,RF,29.0,Jaccard,0.7477192982456137,1.0
Amphibians,RF,RF,29.0,Kendall,0.7477192982456137,0.6508831168831168
Amphibians,RF,RF,29.0,RBO,0.7477192982456137,0.8264423136898392
Amphibians,RF,RF,30.0,Jaccard,0.7477192982456137,1.0
Amphibians,RF,RF,30.0,Kendall,0.7477192982456137,0.6508831168831168
Amphibians,RF,RF,30.0,RBO,0.7477192982456137,0.8264423136898392
Amphibians,RF,Permutation (RF),1.0,Jaccard,0.7477192982456137,0.2484848484848485
Amphibians,RF,Permutation (RF),1.0,Kendall,0.7477192982456137,1.0
Amphibians,RF,Permutation (RF),1.0,RBO,0.7477192982456137,0.2484848484848485
Amphibians,RF,Permutation (RF),2.0,Jaccard,0.7477192982456137,0.3336026936026815
Amphibians,RF,Permutation (RF),2.0,Kendall,0.7477192982456137,0.4957575757575757
Amphibians,RF,Permutation (RF),2.0,RBO,0.7477192982456137,0.3434848484848485
Amphibians,RF,Permutation (RF),3.0,Jaccard,0.7477192982456137,0.37997979797981
Amphibians,RF,Permutation (RF),3.0,Kendall,0.7477192982456137,0.5049831649831631
Amphibians,RF,Permutation (RF),3.0,RBO,0.7477192982456137,0.3993378226711615
Amphibians,RF,Permutation (RF),4.0,Jaccard,0.7477192982456137,0.4033535353535069
Amphibians,RF,Permutation (RF),4.0,Kendall,0.7477192982456137,0.5105723905723908
Amphibians,RF,Permutation (RF),4.0,RBO,0.7477192982456137,0.4368644781144802
Amphibians,RF,Permutation (RF),5.0,Jaccard,0.7477192982456137,0.4256878306878169
Amphibians,RF,Permutation (RF),5.0,Kendall,0.7477192982456137,0.507676767676768
Amphibians,RF,Permutation (RF),5.0,RBO,0.7477192982456137,0.465168350168355
Amphibians,RF,Permutation (RF),6.0,Jaccard,0.7477192982456137,0.4559731514276985
Amphibians,RF,Permutation (RF),6.0,Kendall,0.7477192982456137,0.5060606060606054
